(168, 127, 133)
(234, 191, 174)
(214, 191, 159)
(125, 113, 127)
(217, 198, 166)
(183, 160, 129)
(138, 115, 123)
(187, 146, 144)
(151, 127, 103)
(180, 159, 166)
(142, 127, 134)
(157, 127, 135)
(137, 132, 138)
(175, 137, 116)
(225, 191, 181)
(204, 191, 182)
(203, 191, 193)
(189, 174, 177)
(171, 133, 144)
(164, 137, 116)
(199, 191, 188)
(245, 191, 167)
(202, 191, 195)
(89, 98, 107)
(206, 191, 196)
(208, 191, 184)
(240, 191, 176)
(197, 143, 156)
(199, 161, 150)
(133, 128, 134)
(152, 137, 144)
(205, 191, 191)
(146, 127, 129)
(164, 137, 128)
(153, 137, 140)
(162, 137, 132)
(127, 122, 126)
(238, 191, 173)
(199, 161, 140)
(115, 115, 125)
(206, 191, 194)
(197, 191, 193)
(201, 191, 190)
(150, 127, 145)
(205, 191, 191)
(215, 191, 181)
(203, 191, 193)
(206, 191, 188)
(126, 120, 120)
(147, 133, 148)
(141, 134, 141)
(202, 191, 197)
(123, 121, 124)
(197, 172, 141)
(156, 149, 156)
(216, 191, 184)
(145, 137, 148)
(237, 191, 168)
(119, 120, 124)
(206, 191, 188)
(145, 138, 145)
(192, 161, 158)
(203, 191, 191)
(203, 191, 191)
(209, 191, 181)
(108, 107, 112)
(157, 128, 132)
(176, 152, 126)
(128, 131, 136)
(135, 128, 135)
(236, 191, 172)
(146, 137, 138)
(191, 166, 136)
(193, 161, 174)
(205, 191, 191)
(101, 106, 109)
(100, 88, 102)
(179, 153, 126)
(176, 138, 117)
(211, 191, 193)
(146, 137, 138)
(202, 191, 195)
(202, 191, 189)
(206, 191, 194)
(68, 64, 78)
(201, 191, 192)
(203, 191, 193)
(139, 127, 129)
(111, 116, 120)
(229, 191, 172)
(203, 168, 164)
(201, 191, 192)
(201, 189, 191)
(241, 191, 166)
(109, 116, 124)
(207, 191, 191)
(153, 137, 114)
(199, 161, 142)
(185, 127, 113)
(240, 191, 161)
(191, 127, 125)
(195, 191, 190)
(94, 103, 112)
(134, 129, 135)
(94, 98, 109)
(151, 140, 146)
(136, 127, 130)
(202, 191, 195)
(245, 191, 165)
(173, 162, 168)
(202, 191, 195)
(147, 137, 148)
(111, 116, 122)
(197, 191, 191)
(103, 89, 88)
(210, 191, 193)
(239, 191, 169)
(195, 191, 192)
(164, 153, 161)
(201, 191, 192)
(138, 127, 125)
(238, 191, 173)
(206, 191, 184)
(161, 127, 128)
(203, 191, 191)
(205, 191, 191)
(203, 191, 195)
(248, 191, 161)
(199, 161, 152)
(160, 145, 152)
(171, 149, 136)
(206, 191, 194)
(210, 191, 159)
(152, 141, 149)
(149, 132, 142)
(151, 139, 141)
(71, 67, 68)
(185, 153, 164)
(253, 191, 152)
(210, 191, 158)
(135, 128, 135)
(202, 191, 195)
(159, 148, 154)
(111, 107, 106)
(95, 98, 105)
(150, 127, 135)
(201, 191, 189)
(158, 138, 139)
(201, 191, 192)
(168, 137, 134)
(143, 136, 143)
(135, 128, 135)
(147, 127, 136)
(201, 191, 190)
(201, 191, 189)
(179, 138, 152)
(133, 132, 138)
(197, 191, 193)
(147, 140, 147)
(195, 140, 145)
(215, 184, 156)
(176, 139, 133)
(137, 127, 126)
(227, 191, 177)
(208, 191, 184)
(208, 191, 197)
(233, 191, 177)
(166, 146, 119)
(206, 191, 194)
(156, 126, 134)
(153, 137, 114)
(209, 191, 189)
(239, 191, 181)
(153, 138, 141)
(195, 127, 116)
(160, 139, 146)
(205, 191, 191)
(160, 127, 144)
(99, 97, 98)
(131, 130, 136)
(173, 127, 138)
(186, 127, 131)
(179, 164, 167)
(212, 191, 160)
(138, 127, 131)
(185, 127, 115)
(170, 137, 130)
(163, 137, 140)
(125, 129, 138)
(205, 191, 190)
(186, 163, 132)
(206, 191, 184)
(138, 131, 138)
(245, 191, 165)
(198, 191, 198)
(207, 201, 201)
(207, 191, 191)
(209, 191, 191)
(210, 191, 159)
(210, 191, 195)
(112, 117, 121)
(203, 191, 191)
(144, 137, 144)
(147, 135, 139)
(162, 137, 132)
(216, 191, 184)
(243, 191, 152)
(215, 163, 139)
(206, 191, 194)
(138, 127, 131)
(242, 191, 172)
(212, 191, 188)
(146, 137, 142)
(197, 157, 165)
(242, 191, 170)
(210, 191, 185)
(205, 191, 190)
(150, 137, 146)
(175, 163, 167)
(203, 191, 195)
(211, 191, 182)
(210, 191, 193)
(147, 137, 136)
(160, 127, 134)
(202, 191, 195)
(175, 127, 141)
(205, 191, 191)
(133, 127, 139)
(139, 127, 131)
(170, 137, 132)
(122, 115, 123)
(202, 164, 141)
(214, 191, 185)
(236, 191, 172)
(210, 191, 187)
(153, 142, 146)
(192, 169, 137)
(95, 108, 116)
(180, 148, 151)
(141, 129, 133)
(213, 191, 203)
(147, 137, 148)
(138, 127, 131)
(210, 191, 184)
(148, 127, 132)
(152, 141, 145)
(204, 191, 198)
(206, 191, 194)
(203, 191, 193)
(228, 191, 172)
(90, 98, 109)
(202, 191, 197)
(188, 127, 108)
(215, 191, 189)
(205, 191, 190)
(203, 191, 193)
(153, 127, 102)
(170, 153, 161)
(95, 98, 107)
(151, 139, 143)
(96, 89, 97)
(159, 127, 138)
(142, 136, 140)
(150, 137, 146)
(201, 190, 196)
(196, 191, 188)
(137, 132, 136)
(204, 160, 133)
(197, 191, 193)
(247, 191, 174)
(235, 191, 166)
(89, 98, 107)
(225, 191, 182)
(137, 131, 135)
(177, 148, 152)
(204, 127, 121)
(151, 140, 146)
(203, 191, 193)
(136, 129, 136)
(112, 109, 116)
(87, 84, 91)
(143, 127, 128)
(157, 141, 151)
(192, 161, 132)
(174, 127, 119)
(167, 146, 153)
(177, 139, 120)
(211, 191, 184)
(206, 191, 188)
(203, 191, 191)
(205, 191, 190)
(209, 191, 189)
(153, 127, 130)
(148, 127, 132)
(205, 191, 190)
(202, 191, 195)
(177, 153, 127)
(201, 191, 192)
(134, 129, 136)
(209, 191, 187)
(144, 125, 127)
(202, 190, 190)
(127, 120, 128)
(206, 191, 196)
(137, 127, 126)
(153, 127, 138)
(131, 128, 135)
(119, 120, 124)
(132, 120, 124)
(94, 98, 107)
(178, 145, 154)
(147, 137, 146)
(212, 191, 162)
(211, 191, 190)
(147, 137, 138)
(205, 191, 191)
(131, 128, 135)
(254, 255, 255)
(174, 162, 166)
(205, 191, 190)
(203, 191, 195)
(203, 191, 191)
(164, 114, 105)
(140, 135, 141)
(202, 191, 197)
(204, 191, 198)
(206, 127, 130)
(204, 155, 141)
(146, 137, 138)
(245, 191, 181)
(242, 191, 164)
(193, 158, 136)
(94, 107, 113)
(154, 141, 150)
(99, 106, 114)
(129, 128, 134)
(191, 155, 133)
(237, 191, 167)
(80, 72, 85)
(148, 127, 126)
(138, 133, 139)
(146, 137, 138)
(131, 127, 118)
(210, 191, 161)
(168, 157, 161)
(142, 127, 132)
(154, 127, 132)
(158, 137, 146)
(157, 127, 135)
(155, 127, 123)
(214, 165, 150)
(153, 147, 151)
(128, 123, 130)
(164, 100, 88)
(207, 191, 191)
(243, 191, 152)
(133, 128, 134)
(203, 191, 193)
(89, 83, 83)
