(210, 191, 158)
(206, 191, 194)
(203, 191, 193)
(198, 168, 142)
(211, 191, 184)
(134, 127, 134)
(211, 191, 193)
(124, 123, 129)
(182, 149, 140)
(223, 191, 180)
(146, 137, 138)
(89, 92, 97)
(55, 78, 92)
(134, 127, 134)
(91, 89, 92)
(143, 127, 130)
(132, 127, 133)
(242, 191, 170)
(175, 127, 107)
(114, 127, 133)
(211, 191, 192)
(203, 191, 193)
(209, 191, 187)
(187, 127, 119)
(248, 191, 174)
(238, 191, 163)
(158, 152, 156)
(139, 127, 129)
(137, 127, 126)
(157, 140, 114)
(207, 191, 192)
(62, 81, 98)
(133, 127, 131)
(146, 137, 138)
(202, 191, 195)
(141, 135, 137)
(207, 191, 192)
(176, 149, 122)
(178, 154, 126)
(158, 152, 156)
(146, 137, 138)
(207, 191, 192)
(176, 148, 145)
(205, 191, 190)
(162, 151, 157)
(177, 162, 165)
(206, 190, 193)
(229, 191, 172)
(150, 139, 147)
(205, 191, 190)
(233, 191, 175)
(195, 171, 143)
(104, 107, 116)
(214, 191, 159)
(180, 157, 126)
(146, 137, 138)
(93, 101, 112)
(165, 152, 159)
(193, 161, 146)
(219, 191, 179)
(67, 89, 103)
(130, 127, 134)
(238, 191, 165)
(185, 157, 154)
(206, 191, 188)
(183, 168, 173)
(158, 137, 116)
(204, 189, 182)
(176, 152, 124)
(163, 137, 138)
(196, 161, 141)
(197, 159, 150)
(153, 137, 114)
(203, 188, 193)
(193, 161, 150)
(211, 191, 190)
(205, 191, 191)
(151, 135, 138)
(146, 139, 146)
(215, 191, 187)
(224, 176, 153)
(185, 153, 132)
(181, 153, 150)
(143, 128, 135)
(165, 145, 118)
(205, 191, 188)
(146, 137, 140)
(213, 191, 180)
(158, 127, 142)
(243, 191, 167)
(146, 137, 138)
(206, 191, 194)
(182, 159, 128)
(206, 191, 194)
(207, 191, 191)
(158, 152, 156)
(182, 154, 150)
(210, 191, 177)
(209, 191, 187)
(134, 128, 132)
(138, 131, 138)
(236, 191, 160)
(233, 191, 167)
(239, 191, 168)
(151, 127, 127)
(203, 191, 195)
(151, 127, 117)
(149, 138, 144)
(173, 162, 168)
(187, 152, 132)
(146, 127, 129)
(137, 127, 135)
(138, 127, 131)
(133, 128, 135)
(183, 172, 176)
(224, 191, 176)
(148, 143, 149)
(138, 127, 133)
(174, 162, 164)
(177, 158, 154)
(201, 191, 190)
(214, 191, 185)
(149, 127, 130)
(210, 159, 140)
(146, 137, 138)
(205, 191, 190)
(212, 161, 130)
(186, 175, 179)
(146, 137, 140)
(134, 128, 132)
(139, 127, 131)
(134, 129, 135)
(202, 191, 195)
(179, 141, 130)
(185, 162, 131)
(95, 98, 107)
(96, 111, 118)
(207, 191, 191)
(123, 121, 126)
(114, 111, 118)
(94, 98, 107)
(172, 146, 131)
(202, 190, 192)
(175, 163, 163)
(213, 191, 180)
(185, 161, 135)
(203, 191, 195)
(154, 127, 118)
(203, 191, 193)
(140, 127, 134)
(209, 191, 191)
(211, 191, 200)
(172, 160, 164)
(205, 191, 190)
(227, 191, 175)
(142, 131, 139)
(237, 191, 176)
(190, 178, 180)
(160, 127, 118)
(185, 170, 173)
(233, 191, 179)
(94, 104, 113)
(234, 191, 175)
(203, 191, 193)
(182, 168, 168)
(207, 191, 191)
(133, 128, 134)
(207, 191, 191)
(196, 184, 186)
(209, 191, 191)
(216, 191, 187)
(166, 153, 162)
(140, 140, 150)
(215, 191, 191)
(165, 145, 120)
(167, 137, 126)
(237, 191, 175)
(121, 116, 122)
(207, 191, 191)
(181, 156, 134)
(203, 191, 193)
(203, 191, 191)
(127, 115, 125)
(199, 161, 148)
(209, 191, 189)
(206, 191, 184)
(182, 152, 162)
(146, 137, 138)
(178, 127, 106)
(238, 191, 163)
(112, 110, 115)
(203, 191, 191)
(109, 116, 124)
(207, 191, 192)
(174, 147, 140)
(146, 137, 142)
(190, 152, 143)
(200, 177, 146)
(213, 161, 140)
(180, 155, 133)
(146, 137, 138)
(168, 148, 121)
(176, 152, 124)
(138, 133, 140)
(214, 191, 185)
(163, 143, 116)
(229, 191, 172)
(134, 127, 134)
(206, 191, 194)
(146, 127, 129)
(147, 137, 138)
(144, 133, 139)
(139, 127, 131)
(226, 191, 187)
(147, 134, 144)
(179, 153, 128)
(218, 191, 161)
(183, 136, 144)
(209, 191, 187)
(65, 88, 104)
(173, 161, 165)
(238, 191, 171)
(210, 191, 161)
(130, 128, 133)
(130, 128, 133)
(191, 167, 141)
(197, 160, 151)
(185, 160, 130)
(180, 156, 128)
(206, 191, 194)
(206, 192, 189)
(181, 162, 132)
(164, 137, 128)
(218, 191, 184)
(205, 191, 188)
(108, 108, 118)
(140, 129, 133)
(208, 191, 197)
(149, 132, 142)
(133, 127, 129)
(199, 161, 148)
(169, 143, 126)
(163, 127, 139)
(241, 191, 168)
(206, 191, 188)
(179, 155, 127)
(234, 182, 160)
(207, 191, 192)
(234, 191, 174)
(174, 145, 137)
(139, 133, 135)
(215, 165, 138)
(194, 166, 162)
(211, 161, 136)
(157, 137, 110)
(236, 191, 168)
(49, 81, 96)
(207, 191, 192)
(146, 137, 142)
(143, 138, 144)
(245, 191, 167)
(202, 191, 189)
(205, 191, 191)
(141, 128, 135)
(207, 191, 194)
(169, 149, 122)
(165, 154, 158)
(186, 158, 147)
(186, 162, 134)
(147, 137, 138)
(175, 137, 126)
(211, 191, 192)
(188, 164, 140)
(201, 191, 192)
(234, 191, 172)
(201, 191, 192)
(224, 191, 182)
(151, 140, 146)
(187, 160, 151)
(202, 191, 189)
(206, 191, 188)
(221, 191, 180)
(146, 135, 139)
(203, 191, 195)
(156, 145, 149)
(179, 155, 131)
(182, 158, 130)
(180, 169, 173)
(211, 191, 190)
(209, 191, 191)
(203, 177, 162)
(159, 127, 130)
(140, 137, 144)
(213, 161, 140)
(157, 127, 119)
(133, 128, 132)
(176, 153, 145)
(202, 191, 195)
(204, 191, 200)
(167, 156, 160)
(246, 191, 160)
(97, 97, 99)
(210, 191, 185)
(59, 81, 92)
(99, 95, 96)
(205, 191, 188)
(187, 159, 148)
(148, 127, 122)
(162, 147, 154)
(86, 90, 93)
(195, 146, 132)
(206, 191, 194)
(188, 170, 170)
(174, 163, 167)
(137, 127, 128)
(200, 190, 191)
(203, 191, 193)
(193, 161, 150)
(187, 175, 175)
(148, 127, 144)
(206, 191, 194)
(211, 191, 184)
(216, 191, 184)
(211, 191, 192)
(211, 191, 190)
(133, 127, 129)
(147, 142, 148)
(133, 128, 134)
(133, 128, 135)
(140, 135, 142)
(164, 158, 160)
(180, 169, 173)
(203, 191, 195)
(190, 147, 131)
(192, 161, 158)
(200, 176, 150)
(210, 191, 193)
(149, 127, 116)
(238, 191, 163)
(126, 127, 132)
(173, 127, 114)
(157, 146, 152)
(205, 191, 191)
(205, 191, 190)
(222, 190, 167)
(147, 137, 138)
(147, 137, 136)
(142, 141, 147)
(174, 163, 169)
(165, 154, 158)
(203, 191, 191)
(122, 117, 123)
(241, 191, 168)
(207, 191, 192)
(234, 191, 172)
(146, 137, 142)
(103, 97, 101)
(126, 127, 132)
(157, 151, 155)
(174, 153, 158)
(89, 98, 107)
(133, 128, 134)
(207, 191, 192)
(147, 137, 146)
(209, 191, 187)
(147, 127, 102)
(234, 191, 175)
(150, 135, 140)
(143, 127, 128)
(148, 127, 106)
(145, 140, 146)
(133, 127, 129)
(211, 191, 192)
(165, 145, 120)
(228, 191, 172)
(209, 191, 191)
(203, 191, 193)
(175, 163, 165)
(211, 191, 182)
(179, 151, 148)
(138, 131, 138)
(203, 189, 189)
(193, 170, 139)
(206, 191, 194)
(174, 163, 167)
(236, 191, 168)
(186, 160, 133)
(150, 127, 121)
(238, 191, 171)
(165, 154, 158)
(148, 127, 122)
(182, 158, 154)
(202, 191, 195)
(152, 140, 144)
(152, 137, 134)
(209, 191, 191)
(146, 137, 142)
(206, 191, 194)
(229, 191, 180)
(176, 129, 113)
(150, 137, 144)
(157, 146, 150)
(238, 191, 165)
(162, 151, 155)
(185, 162, 131)
(147, 137, 136)
(137, 127, 135)
(216, 191, 194)
(206, 191, 196)
(177, 127, 128)
(153, 137, 112)
(101, 99, 100)
(137, 127, 135)
(173, 153, 126)
(203, 191, 195)
(200, 191, 196)
(84, 101, 108)
(243, 191, 170)
(203, 191, 193)
(165, 137, 126)
(206, 191, 194)
(139, 127, 131)
(164, 127, 118)
(182, 162, 151)
(236, 191, 172)
(237, 191, 175)
(133, 127, 129)
(153, 142, 146)
(162, 151, 155)
(208, 191, 184)
(201, 190, 196)
(207, 191, 191)
(169, 137, 126)
(159, 153, 157)
(242, 191, 172)
(207, 191, 192)
(184, 158, 143)
(205, 191, 191)
(236, 191, 162)
(212, 191, 186)
(156, 127, 129)
(133, 122, 126)
(215, 191, 167)
(134, 128, 130)
(203, 191, 193)
(206, 191, 186)
(242, 191, 160)
(180, 166, 166)
(153, 127, 100)
(212, 191, 160)
(162, 137, 140)
(205, 191, 191)
(215, 191, 187)
(209, 191, 189)
(207, 191, 192)
(164, 153, 157)
(146, 139, 146)
(205, 191, 191)
(240, 191, 158)
(160, 149, 155)
(138, 127, 131)
(113, 111, 114)
(227, 191, 175)
(202, 191, 195)
(139, 127, 131)
(142, 127, 132)
(202, 191, 195)
(136, 127, 130)
(195, 161, 160)
(204, 190, 190)
(221, 191, 181)
(205, 191, 191)
(202, 191, 197)
(162, 142, 117)
(137, 127, 126)
(206, 191, 188)
(198, 161, 152)
(153, 142, 146)
(207, 191, 191)
(134, 127, 134)
(150, 137, 146)
(115, 110, 114)
(127, 126, 131)
(207, 191, 192)
(225, 191, 179)
(242, 191, 170)
(201, 191, 192)
(234, 191, 172)
(146, 137, 142)
(146, 136, 137)
(140, 127, 134)
(92, 99, 107)
(147, 141, 145)
(211, 191, 190)
(238, 191, 165)
(89, 98, 105)
(134, 127, 134)
(157, 137, 112)
(175, 154, 153)
(209, 191, 189)
(89, 98, 107)
(241, 191, 166)
(142, 127, 130)
(171, 151, 124)
(151, 131, 124)
(163, 152, 156)
(133, 128, 134)
(163, 143, 116)
(215, 165, 142)
(184, 138, 122)
(102, 100, 105)
(138, 127, 133)
(196, 173, 141)
(163, 152, 158)
(205, 191, 190)
(163, 151, 153)
(128, 127, 133)
(149, 142, 149)
(211, 191, 184)
(245, 191, 165)
(212, 191, 186)
(211, 191, 200)
(184, 161, 130)
(241, 191, 168)
(208, 191, 197)
(133, 127, 131)
(139, 127, 131)
(146, 127, 129)
(211, 191, 190)
(198, 175, 169)
(197, 187, 188)
(208, 191, 183)
(137, 127, 135)
(241, 191, 164)
(152, 127, 123)
(137, 127, 135)
(146, 137, 140)
(203, 191, 191)
(123, 121, 124)
(240, 191, 161)
(136, 131, 137)
(185, 161, 133)
(167, 160, 167)
(158, 127, 125)
(211, 191, 193)
(132, 127, 131)
(238, 191, 171)
(218, 191, 172)
(184, 160, 132)
(241, 191, 166)
(202, 191, 195)
(83, 97, 108)
(223, 191, 166)
(212, 161, 144)
(206, 191, 186)
(138, 127, 133)
(174, 163, 167)
(159, 148, 152)
(238, 191, 173)
(247, 191, 176)
(155, 144, 150)
(218, 191, 180)
(81, 101, 108)
(135, 124, 128)
(172, 159, 166)
(212, 191, 190)
(209, 191, 189)
(185, 161, 135)
(62, 74, 90)
(137, 127, 128)
(130, 128, 139)
(212, 189, 183)
(162, 137, 140)
(203, 191, 193)
(214, 191, 159)
(191, 179, 181)
(133, 128, 135)
(168, 157, 161)
(236, 191, 168)
(133, 127, 127)
(214, 165, 148)
(166, 155, 161)
(148, 127, 110)
(197, 150, 132)
(204, 190, 190)
(152, 137, 140)
(196, 170, 143)
(175, 145, 147)
(133, 127, 131)
(158, 137, 120)
(218, 191, 182)
(176, 149, 138)
(248, 191, 162)
(211, 191, 190)
(160, 153, 160)
(245, 191, 157)
(154, 143, 147)
(202, 191, 195)
(210, 191, 184)
(209, 191, 189)
(142, 137, 141)
(211, 191, 190)
(233, 191, 175)
(164, 152, 156)
(131, 125, 127)
(203, 191, 195)
(154, 127, 120)
(164, 151, 160)
(129, 128, 133)
(210, 191, 187)
(133, 127, 131)
(183, 171, 173)
(205, 191, 190)
(194, 161, 168)
(210, 191, 187)
(215, 191, 187)
(141, 135, 139)
(206, 191, 194)
(174, 154, 127)
(175, 127, 115)
(205, 191, 190)
(117, 116, 122)
(109, 93, 103)
(240, 191, 161)
(173, 162, 166)
(185, 159, 142)
(187, 127, 117)
(202, 191, 195)
(168, 127, 145)
(205, 191, 191)
(209, 191, 189)
(167, 145, 131)
(228, 191, 173)
(147, 137, 138)
(175, 137, 128)
(191, 164, 143)
(200, 178, 165)
(183, 158, 136)
(146, 137, 140)
(209, 191, 189)
(207, 191, 191)
(208, 191, 197)
(89, 98, 105)
(211, 191, 190)
(245, 191, 165)
(209, 191, 191)
(170, 137, 130)
(205, 191, 191)
(187, 163, 135)
(152, 127, 105)
(243, 191, 169)
(178, 151, 140)
(165, 142, 136)
(207, 191, 191)
(233, 191, 175)
(163, 152, 156)
(175, 162, 169)
(146, 137, 142)
(215, 165, 140)
(244, 191, 159)
(134, 127, 134)
(200, 186, 185)
(127, 129, 142)
(203, 191, 195)
(108, 103, 109)
(210, 191, 187)
(189, 169, 170)
(127, 125, 130)
(170, 137, 130)
(211, 191, 192)
(206, 191, 188)
(235, 191, 164)
(136, 127, 132)
(141, 128, 135)
(137, 127, 135)
(213, 191, 180)
(138, 127, 131)
(245, 191, 163)
(163, 152, 156)
(87, 100, 109)
(139, 127, 131)
(229, 191, 170)
(176, 149, 142)
(213, 161, 140)
(193, 161, 150)
(206, 191, 194)
(85, 88, 97)
(206, 191, 184)
(143, 127, 138)
(201, 191, 192)
(157, 140, 114)
(138, 127, 133)
(215, 200, 195)
(200, 163, 134)
(203, 191, 193)
(239, 191, 169)
(203, 191, 193)
(207, 191, 194)
(232, 191, 171)
(97, 97, 97)
(91, 89, 90)
(228, 191, 182)
(142, 127, 130)
(198, 177, 160)
(168, 157, 161)
(205, 191, 190)
(61, 81, 88)
(209, 191, 191)
(205, 191, 191)
(194, 171, 139)
(159, 141, 117)
(209, 191, 191)
(177, 165, 167)
(136, 131, 137)
(137, 127, 128)
(110, 110, 120)
(205, 191, 190)
(221, 191, 165)
(209, 191, 191)
(138, 127, 135)
(206, 191, 194)
(182, 127, 106)
(206, 191, 194)
(205, 191, 191)
(241, 214, 203)
(205, 191, 191)
(194, 161, 152)
(146, 137, 140)
(203, 191, 195)
(225, 191, 182)
(177, 127, 118)
(132, 127, 133)
(166, 145, 152)
(233, 191, 167)
(168, 157, 163)
(140, 127, 134)
(199, 161, 142)
(173, 153, 128)
(77, 95, 107)
(135, 128, 136)
(149, 127, 129)
(206, 191, 188)
(207, 191, 194)
(192, 149, 140)
(115, 118, 123)
(158, 152, 154)
(151, 137, 136)
(153, 137, 140)
(209, 191, 191)
(207, 191, 192)
(154, 127, 118)
(147, 137, 146)
(115, 116, 120)
(89, 98, 113)
(171, 127, 124)
(236, 191, 170)
(146, 137, 140)
(209, 152, 135)
(242, 191, 174)
(203, 189, 189)
(139, 127, 131)
(217, 191, 204)
(203, 174, 166)
(184, 158, 143)
(214, 191, 183)
(232, 191, 171)
(201, 191, 190)
(167, 127, 136)
(202, 191, 197)
(209, 191, 189)
(193, 181, 183)
(210, 191, 193)
(214, 191, 185)
(209, 191, 189)
(206, 191, 194)
(173, 127, 140)
(209, 191, 189)
(242, 191, 164)
(137, 127, 135)
(206, 191, 196)
(205, 191, 190)
(233, 191, 175)
(128, 127, 132)
(205, 191, 188)
(218, 191, 180)
(238, 191, 163)
(146, 137, 140)
(137, 127, 135)
(200, 191, 196)
(115, 104, 112)
(202, 190, 192)
(233, 191, 169)
(209, 191, 187)
(211, 191, 190)
(86, 100, 103)
(128, 127, 133)
(199, 161, 138)
(134, 127, 134)
(239, 191, 155)
(174, 163, 167)
(110, 104, 116)
(151, 127, 127)
(210, 191, 187)
(150, 139, 145)
(130, 128, 133)
(152, 137, 140)
(194, 161, 152)
(209, 191, 191)
(146, 137, 142)
(179, 127, 114)
(169, 154, 157)
(137, 127, 128)
(839, (170, 159, 163))
(218, 191, 184)
(199, 161, 148)
(215, 191, 187)
(173, 156, 162)
(146, 137, 140)
(201, 191, 192)
(140, 128, 132)
(186, 160, 145)
(185, 167, 165)
(218, 191, 184)
(146, 137, 142)
(137, 130, 137)
(246, 191, 171)
(199, 161, 138)
(150, 137, 144)
(197, 191, 195)
(181, 150, 155)
(148, 137, 143)
(210, 191, 193)
(219, 191, 179)
(205, 191, 188)
(133, 128, 134)
(203, 191, 193)
(218, 191, 184)
(139, 127, 127)
(228, 191, 173)
(159, 148, 152)
(174, 162, 164)
(158, 146, 150)
(206, 191, 188)
(243, 191, 170)
(202, 191, 189)
(209, 191, 189)
(179, 153, 138)
(142, 131, 139)
(84, 98, 109)
(147, 137, 136)
(206, 191, 188)
(216, 191, 186)
(144, 138, 140)
(98, 95, 102)
(188, 127, 108)
(207, 191, 192)
(155, 127, 149)
(137, 130, 138)
(207, 191, 191)
(179, 168, 172)
(201, 187, 187)
(201, 189, 191)
(207, 191, 191)
(235, 191, 188)
(241, 191, 164)
(147, 137, 146)
(147, 134, 144)
(203, 191, 195)
(179, 157, 143)
(198, 161, 152)
(210, 191, 187)
(175, 127, 105)
(191, 151, 139)
(207, 191, 191)
(146, 137, 138)
(203, 191, 193)
(158, 127, 124)
(239, 191, 168)
(140, 134, 138)
(202, 191, 195)
(174, 155, 125)
(241, 191, 156)
(175, 145, 121)
(205, 191, 188)
(174, 163, 167)
(81, 84, 93)
(156, 127, 129)
(196, 166, 138)
(201, 152, 135)
(214, 191, 185)
(181, 154, 127)
(147, 127, 116)
(193, 160, 145)
(166, 146, 119)
(203, 191, 195)
(37, 68, 86)
(202, 191, 197)
(240, 191, 159)
(224, 191, 176)
(207, 191, 191)
(203, 191, 193)
(217, 191, 176)
(234, 191, 172)
(209, 191, 191)
(169, 149, 122)
(207, 191, 192)
(207, 191, 201)
(149, 137, 139)
(188, 161, 144)
(202, 190, 192)
(213, 191, 178)
(173, 162, 166)
(150, 139, 143)
(119, 114, 121)
(136, 127, 130)
(100, 101, 105)
(163, 137, 140)
(183, 159, 131)
(178, 151, 144)
(152, 139, 146)
(188, 176, 178)
(221, 191, 165)
(190, 167, 135)
(179, 151, 147)
(206, 191, 194)
(202, 191, 195)
(212, 191, 190)
(83, 79, 80)
(205, 191, 191)
(95, 98, 107)
(161, 156, 160)
(215, 191, 187)
(187, 149, 128)
(207, 191, 191)
(203, 191, 191)
(206, 191, 196)
(131, 128, 135)
(237, 191, 175)
(111, 116, 120)
(202, 191, 195)
(163, 127, 127)
(203, 191, 195)
(142, 135, 143)
(203, 191, 191)
(194, 161, 156)
(93, 87, 99)
(139, 127, 131)
(243, 191, 170)
(206, 191, 188)
(147, 137, 148)
(243, 191, 167)
(96, 95, 100)
(247, 191, 164)
(106, 116, 118)
(160, 143, 149)
(185, 161, 135)
(155, 149, 153)
(202, 191, 197)
(229, 191, 172)
(151, 137, 134)
(156, 139, 119)
(210, 191, 185)
(202, 191, 189)
(146, 135, 141)
(238, 191, 173)
(200, 170, 159)
(150, 137, 144)
(203, 191, 195)
(240, 191, 174)
(209, 191, 189)
(153, 127, 112)
(207, 191, 194)
(149, 127, 114)
(210, 191, 185)
(205, 191, 190)
(205, 191, 190)
(206, 191, 194)
(232, 191, 171)
(147, 131, 106)
(207, 191, 191)
(234, 191, 174)
(243, 191, 167)
(234, 191, 172)
(134, 129, 135)
(167, 160, 167)
(134, 128, 132)
(196, 169, 162)
(133, 127, 139)
(159, 148, 152)
(129, 127, 132)
(153, 137, 114)
(211, 191, 190)
(208, 191, 197)
(175, 163, 165)
(150, 139, 143)
(207, 191, 191)
(235, 191, 166)
(206, 191, 194)
(216, 191, 160)
(212, 191, 190)
(192, 161, 132)
(138, 127, 131)
(212, 161, 142)
(138, 132, 136)
(45, 74, 90)
(196, 191, 197)
(234, 191, 172)
(137, 127, 135)
(207, 191, 194)
(163, 152, 156)
(204, 194, 193)
(211, 191, 190)
(203, 191, 193)
(199, 161, 152)
(193, 161, 148)
(196, 170, 155)
(206, 191, 188)
(134, 127, 134)
(203, 191, 191)
(198, 161, 142)
(216, 191, 187)
(192, 161, 132)
(203, 191, 191)
(203, 191, 193)
(186, 154, 141)
(194, 149, 143)
(215, 165, 132)
(134, 127, 134)
(175, 165, 166)
(206, 191, 194)
(147, 137, 138)
(205, 191, 190)
(194, 157, 139)
(146, 137, 138)
(136, 127, 132)
(211, 191, 167)
(195, 160, 132)
(190, 176, 176)
(205, 191, 191)
(199, 187, 189)
(173, 127, 111)
(238, 191, 165)
(207, 190, 183)
(146, 137, 138)
(193, 161, 148)
(199, 157, 132)
(193, 169, 143)
(152, 145, 152)
(146, 137, 138)
(165, 127, 138)
(175, 163, 165)
(202, 190, 194)
(152, 141, 147)
(203, 191, 193)
(216, 191, 160)
(211, 191, 190)
(205, 191, 191)
(62, 81, 96)
(133, 128, 132)
(171, 151, 126)
(154, 136, 116)
(200, 176, 148)
(199, 165, 140)
(205, 191, 190)
(209, 191, 189)
(133, 127, 129)
(185, 161, 137)
(194, 171, 140)
(199, 176, 142)
(210, 191, 158)
(189, 177, 181)
(172, 159, 166)
(148, 127, 132)
(205, 191, 190)
(179, 151, 147)
(138, 127, 131)
(241, 191, 166)
(143, 137, 139)
(134, 127, 134)
(247, 191, 158)
(147, 137, 138)
(239, 191, 177)
(165, 137, 134)
(221, 191, 181)
(99, 102, 111)
(156, 145, 149)
(204, 191, 185)
(192, 180, 184)
(113, 111, 114)
(179, 155, 127)
(176, 164, 168)
(209, 154, 133)
(238, 191, 163)
(168, 135, 142)
(241, 191, 168)
(165, 154, 162)
(199, 188, 192)
(176, 147, 133)
(170, 158, 160)
(143, 127, 137)
(209, 191, 189)
(183, 163, 152)
(146, 137, 142)
(221, 191, 181)
(203, 191, 193)
(127, 121, 125)
(187, 163, 135)
(174, 127, 135)
(247, 191, 144)
(207, 191, 192)
(129, 127, 132)
(211, 191, 202)
(142, 127, 130)
(181, 157, 133)
(186, 161, 139)
(129, 127, 132)
(206, 191, 186)
(204, 191, 198)
(202, 191, 195)
(178, 167, 171)
(91, 90, 95)
(202, 191, 195)
(145, 127, 105)
(203, 191, 195)
(150, 127, 121)
(212, 191, 188)
(212, 191, 188)
(172, 147, 125)
(202, 191, 189)
(196, 161, 142)
(202, 190, 190)
(204, 190, 190)
(145, 127, 107)
(164, 141, 135)
(132, 127, 134)
(92, 85, 101)
(203, 191, 195)
(154, 142, 146)
(207, 191, 192)
(237, 191, 175)
(194, 161, 152)
(193, 161, 172)
(203, 191, 193)
(142, 131, 139)
(153, 141, 151)
(108, 109, 114)
(209, 191, 191)
(136, 127, 132)
(142, 127, 120)
(213, 191, 178)
(205, 191, 191)
(93, 101, 104)
(162, 152, 153)
(239, 191, 177)
(107, 106, 111)
(89, 107, 121)
(212, 191, 190)
(136, 130, 134)
(214, 165, 148)
(90, 91, 93)
(154, 137, 130)
(206, 191, 188)
(206, 191, 194)
(202, 191, 197)
(146, 137, 142)
(139, 128, 134)
(146, 137, 140)
(205, 191, 191)
(236, 191, 172)
(237, 191, 175)
(136, 131, 137)
(205, 191, 190)
(147, 137, 138)
(236, 191, 168)
(203, 191, 195)
(188, 176, 176)
(201, 191, 192)
(174, 144, 134)
(210, 191, 187)
(148, 127, 122)
(193, 156, 137)
(201, 161, 149)
(143, 137, 139)
(203, 191, 193)
(157, 146, 150)
(202, 191, 189)
(218, 191, 180)
(135, 128, 135)
(209, 191, 191)
(156, 145, 149)
(205, 191, 190)
(155, 144, 148)
(169, 158, 162)
(173, 162, 166)
(202, 191, 195)
(137, 131, 135)
(167, 148, 118)
(211, 161, 128)
(202, 191, 189)
(141, 127, 127)
(138, 127, 133)
(139, 134, 140)
(149, 127, 129)
(218, 191, 180)
(142, 127, 132)
(211, 191, 182)
(146, 137, 138)
(48, 81, 98)
(175, 137, 124)
(211, 191, 192)
(149, 138, 146)
(154, 143, 147)
(203, 191, 191)
(135, 128, 136)
(205, 191, 190)
(99, 99, 101)
(229, 191, 168)
(155, 127, 123)
(203, 191, 193)
(131, 128, 135)
(131, 126, 130)
(159, 148, 152)
(182, 158, 130)
(171, 151, 124)
(153, 127, 126)
(84, 85, 87)
(211, 191, 180)
(199, 176, 145)
(133, 128, 134)
(240, 191, 176)
(205, 191, 191)
(92, 86, 98)
(202, 183, 151)
(206, 191, 196)
(182, 155, 148)
(167, 156, 160)
(134, 127, 134)
(238, 191, 171)
(150, 137, 144)
(166, 154, 158)
(205, 191, 190)
(203, 191, 191)
(207, 191, 191)
(148, 127, 124)
(134, 127, 134)
(143, 138, 144)
(212, 191, 190)
(56, 74, 84)
(193, 161, 146)
(91, 108, 118)
(193, 162, 134)
(203, 191, 191)
(62, 74, 86)
(178, 158, 134)
(131, 126, 132)
(187, 160, 149)
(139, 127, 129)
(133, 128, 134)
(209, 191, 191)
(185, 158, 141)
(150, 137, 144)
(196, 161, 142)
(203, 191, 195)
